,Unnamed: 0,Unnamed: 0.1,postcode,age_0_14,age_15_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85_plus,tot_P,both_par_os,both_par_aus,f_only_os,m_only_os,born_aus,born_os,diversity,suburb,lat,lon,diversity_std,age_diversity_std
2849,2849,2849,3896,67,47,26,36,76,68,55,24,7,406,0.11977715900000001,0.77994429,0.030640669,0.069637883,0.8735955059999999,0.126404494,225.50974930000004,BINDI,-37.112351000000004,147.812864,0.0010642919999999999,0.9763954059645462
2850,2850,2850,3896,67,47,26,36,76,68,55,24,7,406,0.11977715900000001,0.77994429,0.030640669,0.069637883,0.8735955059999999,0.126404494,225.50974930000004,BROOKVILLE,-37.323085999999996,147.624598,0.0010642919999999999,0.9763954059645462
2851,2851,2851,3896,67,47,26,36,76,68,55,24,7,406,0.11977715900000001,0.77994429,0.030640669,0.069637883,0.8735955059999999,0.126404494,225.50974930000004,NUNNIONG,-37.23774,147.950459,0.0010642919999999999,0.9763954059645462
2852,2852,2852,3896,67,47,26,36,76,68,55,24,7,406,0.11977715900000001,0.77994429,0.030640669,0.069637883,0.8735955059999999,0.126404494,225.50974930000004,SWIFTS CREEK,-37.2501,147.712099,0.0010642919999999999,0.9763954059645462
2853,2853,2853,3896,67,47,26,36,76,68,55,24,7,406,0.11977715900000001,0.77994429,0.030640669,0.069637883,0.8735955059999999,0.126404494,225.50974930000004,TONGIO,-37.208132,147.718065,0.0010642919999999999,0.9763954059645462
2854,2854,2854,3898,151,78,87,95,122,124,97,40,9,790,0.1546875,0.70625,0.0859375,0.053125,0.8642745709999999,0.135725429,435.6726563,BINGO,-37.007954,147.56547700000004,0.002056154,0.9802891834866934
2855,2855,2855,3898,151,78,87,95,122,124,97,40,9,790,0.1546875,0.70625,0.0859375,0.053125,0.8642745709999999,0.135725429,435.6726563,BINGO MUNJIE,-37.007954,147.56547700000004,0.002056154,0.9802891834866934
2856,2856,2856,3898,151,78,87,95,122,124,97,40,9,790,0.1546875,0.70625,0.0859375,0.053125,0.8642745709999999,0.135725429,435.6726563,BUNDARA,-37.01920300000001,147.371557,0.002056154,0.9802891834866934
2857,2857,2857,3898,151,78,87,95,122,124,97,40,9,790,0.1546875,0.70625,0.0859375,0.053125,0.8642745709999999,0.135725429,435.6726563,CASSILIS,-37.221661,147.600852,0.002056154,0.9802891834866934
2858,2858,2858,3898,151,78,87,95,122,124,97,40,9,790,0.1546875,0.70625,0.0859375,0.053125,0.8642745709999999,0.135725429,435.6726563,COBUNGRA,-37.095299,147.41343600000005,0.002056154,0.9802891834866934
2859,2859,2859,3898,151,78,87,95,122,124,97,40,9,790,0.1546875,0.70625,0.0859375,0.053125,0.8642745709999999,0.135725429,435.6726563,DINNER PLAIN,-37.03318400000001,147.274815,0.002056154,0.9802891834866934
2860,2860,2860,3898,151,78,87,95,122,124,97,40,9,790,0.1546875,0.70625,0.0859375,0.053125,0.8642745709999999,0.135725429,435.6726563,GLEN VALLEY,-36.897686,147.463525,0.002056154,0.9802891834866934
2861,2861,2861,3898,151,78,87,95,122,124,97,40,9,790,0.1546875,0.70625,0.0859375,0.053125,0.8642745709999999,0.135725429,435.6726563,GLEN WILLS,-36.83753400000001,147.501256,0.002056154,0.9802891834866934
2862,2862,2862,3898,151,78,87,95,122,124,97,40,9,790,0.1546875,0.70625,0.0859375,0.053125,0.8642745709999999,0.135725429,435.6726563,ANGLERS REST,-37.019422999999996,147.470661,0.002056154,0.9802891834866934
2863,2863,2863,3898,151,78,87,95,122,124,97,40,9,790,0.1546875,0.70625,0.0859375,0.053125,0.8642745709999999,0.135725429,435.6726563,SHANNONVALE,-36.930553,147.42325300000005,0.002056154,0.9802891834866934
2864,2864,2864,3898,151,78,87,95,122,124,97,40,9,790,0.1546875,0.70625,0.0859375,0.053125,0.8642745709999999,0.135725429,435.6726563,HINNOMUNJIE,-37.011521,147.656952,0.002056154,0.9802891834866934
2865,2865,2865,3898,151,78,87,95,122,124,97,40,9,790,0.1546875,0.70625,0.0859375,0.053125,0.8642745709999999,0.135725429,435.6726563,OMEO,-37.098832,147.594222,0.002056154,0.9802891834866934
2866,2866,2866,3900,21,6,3,10,10,34,40,13,3,149,0.11029411800000001,0.794117647,0.073529412,0.022058823999999998,0.947368421,0.052631579000000005,35.47426471,COBBERAS,-36.83141,148.005953,0.00016742099999999998,0.9146292128563888
2867,2867,2867,3900,21,6,3,10,10,34,40,13,3,149,0.11029411800000001,0.794117647,0.073529412,0.022058823999999998,0.947368421,0.052631579000000005,35.47426471,BENAMBRA,-36.949754,147.703226,0.00016742099999999998,0.9146292128563888
2868,2868,2868,3900,21,6,3,10,10,34,40,13,3,149,0.11029411800000001,0.794117647,0.073529412,0.022058823999999998,0.947368421,0.052631579000000005,35.47426471,UPLANDS,-37.871105,147.99281499999995,0.00016742099999999998,0.9146292128563888
2869,2869,2869,3902,59,29,30,37,45,69,90,32,0,408,0.134715026,0.764248705,0.062176166,0.038860104,0.895833333,0.10416666699999999,200.5556995,BUMBERRAH,-37.792719,147.830756,0.0009465210000000001,0.9636996446522396
2870,2870,2870,3902,59,29,30,37,45,69,90,32,0,408,0.134715026,0.764248705,0.062176166,0.038860104,0.895833333,0.10416666699999999,200.5556995,JOHNSONVILLE,-37.820156,147.83056299999996,0.0009465210000000001,0.9636996446522396
2871,2871,2871,3903,117,48,61,67,76,150,163,50,9,751,0.16740740699999998,0.696296296,0.072592593,0.063703704,0.860703812,0.13929618800000002,475.70666669999997,SWAN REACH,-37.810093,147.84454,0.002245095,0.9612128879044685
2872,2872,2872,3904,192,69,88,127,167,285,360,130,28,1449,0.22448979600000002,0.678760393,0.052910053,0.043839758,0.816030534,0.18396946600000005,1205.8185939999996,METUNG,-37.871520000000004,147.847355,0.005690853,0.953738382287538
2873,2873,2873,3909,1177,694,591,730,1017,1273,1434,716,269,7901,0.175771299,0.728842344,0.05844891,0.036937447000000005,0.866836662,0.13316333800000002,4700.670393,LAKE BUNGA,-37.860751,148.03592700000004,0.022184784,0.9877907641599114
2874,2874,2874,3909,1177,694,591,730,1017,1273,1434,716,269,7901,0.175771299,0.728842344,0.05844891,0.036937447000000005,0.866836662,0.13316333800000002,4700.670393,KALIMNA,-37.857772,147.922922,0.022184784,0.9877907641599114
2875,2875,2875,3909,1177,694,591,730,1017,1273,1434,716,269,7901,0.175771299,0.728842344,0.05844891,0.036937447000000005,0.866836662,0.13316333800000002,4700.670393,KALIMNA WEST,-37.86515900000001,147.95199499999995,0.022184784,0.9877907641599114
2876,2876,2876,3909,1177,694,591,730,1017,1273,1434,716,269,7901,0.175771299,0.728842344,0.05844891,0.036937447000000005,0.866836662,0.13316333800000002,4700.670393,TOORLOO ARM,-37.807188000000004,148.039354,0.022184784,0.9877907641599114
2877,2877,2877,3909,1177,694,591,730,1017,1273,1434,716,269,7901,0.175771299,0.728842344,0.05844891,0.036937447000000005,0.866836662,0.13316333800000002,4700.670393,NYERIMILANG,-37.870034000000004,147.918614,0.022184784,0.9877907641599114
2878,2878,2878,3909,1177,694,591,730,1017,1273,1434,716,269,7901,0.175771299,0.728842344,0.05844891,0.036937447000000005,0.866836662,0.13316333800000002,4700.670393,LAKE TYERS BEACH,-37.859049,148.086768,0.022184784,0.9877907641599114
2879,2879,2879,3909,1177,694,591,730,1017,1273,1434,716,269,7901,0.175771299,0.728842344,0.05844891,0.036937447000000005,0.866836662,0.13316333800000002,4700.670393,LAKES ENTRANCE,-37.881499,147.982787,0.022184784,0.9877907641599114
2880,2880,2880,3909,1177,694,591,730,1017,1273,1434,716,269,7901,0.175771299,0.728842344,0.05844891,0.036937447000000005,0.866836662,0.13316333800000002,4700.670393,NUNGURNER,-37.880277,147.885873,0.022184784,0.9877907641599114
2881,2881,2881,3910,4411,3142,3049,2993,3488,2700,1812,784,216,22588,0.24128586100000002,0.602934305,0.089103822,0.066676012,0.8291966040000001,0.17080339600000002,18305.95753,LANGWARRIN,-38.153809,145.185851,0.08639485,0.9738679191601922
2882,2882,2882,3911,585,473,423,445,534,483,303,131,31,3414,0.22735908800000001,0.607029766,0.088347055,0.077264091,0.8447733000000001,0.1552267,2465.930494,BAXTER,-38.195383,145.158007,0.011637943000000001,0.9790893069487401
2883,2883,2883,3911,585,473,423,445,534,483,303,131,31,3414,0.22735908800000001,0.607029766,0.088347055,0.077264091,0.8447733000000001,0.1552267,2465.930494,LANGWARRIN SOUTH,-38.198507,145.182526,0.011637943000000001,0.9790893069487401
2884,2884,2884,3912,2834,2084,1749,1758,2335,2093,1355,638,299,15157,0.209683062,0.641572798,0.084237039,0.064507101,0.849698837,0.15030116300000002,10730.85217,PEARCEDALE,-38.202617,145.232339,0.050644189000000006,0.9810420260559509
2885,2885,2885,3912,2834,2084,1749,1758,2335,2093,1355,638,299,15157,0.209683062,0.641572798,0.084237039,0.064507101,0.849698837,0.15030116300000002,10730.85217,SOMERVILLE,-38.223956,145.175798,0.050644189000000006,0.9810420260559509
2886,2886,2886,3913,585,471,392,407,487,491,330,136,32,3338,0.21453287199999999,0.620006291,0.089021705,0.076439132,0.840730249,0.159269751,2530.8917899999997,TYABB,-38.259808,145.186464,0.011944528000000001,0.9804510563149748
2887,2887,2887,3915,1888,1158,1215,1136,1235,1228,1194,707,203,9960,0.22921201600000002,0.632673052,0.078580758,0.059534175,0.823234525,0.176765475,8110.894808,HASTINGS,-38.30771,145.190507,0.038279317,0.9894767103893967
2888,2888,2888,3915,1888,1158,1215,1136,1235,1228,1194,707,203,9960,0.22921201600000002,0.632673052,0.078580758,0.059534175,0.823234525,0.176765475,8110.894808,TUERONG,-38.297387,145.077506,0.038279317,0.9894767103893967
2889,2889,2889,3916,123,72,48,74,132,206,163,80,59,955,0.199767712,0.6771196279999999,0.077816492,0.045296167000000005,0.8271461720000001,0.17285382800000001,745.7839721,MERRICKS,-38.392646,145.085801,0.0035197229999999998,0.9786134391312049
2890,2890,2890,3916,123,72,48,74,132,206,163,80,59,955,0.199767712,0.6771196279999999,0.077816492,0.045296167000000005,0.8271461720000001,0.17285382800000001,745.7839721,POINT LEO,-38.416391,145.075863,0.0035197229999999998,0.9786134391312049
2891,2891,2891,3916,123,72,48,74,132,206,163,80,59,955,0.199767712,0.6771196279999999,0.077816492,0.045296167000000005,0.8271461720000001,0.17285382800000001,745.7839721,SHOREHAM,-38.427678,145.044425,0.0035197229999999998,0.9786134391312049
2892,2892,2892,3918,728,429,387,482,581,523,385,146,46,3705,0.203365245,0.643458079,0.089933275,0.06324339999999999,0.8491652270000001,0.150834773,2620.839861,BITTERN,-38.337376,145.177993,0.012369037,0.9771138277855056
2893,2893,2893,3919,650,366,429,421,452,473,272,116,25,3183,0.17897918100000001,0.669241101,0.08764271300000001,0.064137005,0.875210225,0.124789775,1855.764607,CRIB POINT,-38.366119,145.204068,0.008758269,0.9731000174674265
2894,2894,2894,3921,16,0,6,9,12,29,24,4,0,119,0.299065421,0.570093458,0.056074766,0.074766355,0.809090909,0.190909091,106.09345790000002,FRENCH ISLAND,-38.342506,145.338749,0.000500707,0.9019618573997725
2895,2895,2895,3921,16,0,6,9,12,29,24,4,0,119,0.299065421,0.570093458,0.056074766,0.074766355,0.809090909,0.190909091,106.09345790000002,TANKERTON,-38.385026,145.290896,0.000500707,0.9019618573997725
2896,2896,2896,3922,1238,565,651,805,960,1248,1320,633,337,7738,0.230098453,0.6378340370000001,0.07496483799999999,0.057102672,0.818362424,0.18163757600000002,6400.888397,COWES,-38.450286,145.239003,0.030208952,0.989956804490724
2897,2897,2897,3922,1238,565,651,805,960,1248,1320,633,337,7738,0.230098453,0.6378340370000001,0.07496483799999999,0.057102672,0.818362424,0.18163757600000002,6400.888397,SILVERLEAVES,-38.452164,145.273978,0.030208952,0.989956804490724
2898,2898,2898,3922,1238,565,651,805,960,1248,1320,633,337,7738,0.230098453,0.6378340370000001,0.07496483799999999,0.057102672,0.818362424,0.18163757600000002,6400.888397,SMITHS BEACH,-38.498494,145.273131,0.030208952,0.989956804490724
2899,2899,2899,3922,1238,565,651,805,960,1248,1320,633,337,7738,0.230098453,0.6378340370000001,0.07496483799999999,0.057102672,0.818362424,0.18163757600000002,6400.888397,SUMMERLANDS,-38.506601,145.145082,0.030208952,0.989956804490724
2900,2900,2900,3922,1238,565,651,805,960,1248,1320,633,337,7738,0.230098453,0.6378340370000001,0.07496483799999999,0.057102672,0.818362424,0.18163757600000002,6400.888397,SUNDERLAND BAY,-38.507505,145.277902,0.030208952,0.989956804490724
2901,2901,2901,3922,1238,565,651,805,960,1248,1320,633,337,7738,0.230098453,0.6378340370000001,0.07496483799999999,0.057102672,0.818362424,0.18163757600000002,6400.888397,SUNSET STRIP,-38.497091,145.262363,0.030208952,0.989956804490724
2902,2902,2902,3922,1238,565,651,805,960,1248,1320,633,337,7738,0.230098453,0.6378340370000001,0.07496483799999999,0.057102672,0.818362424,0.18163757600000002,6400.888397,SURF BEACH,-38.510909999999996,145.296151,0.030208952,0.989956804490724
2903,2903,2903,3922,1238,565,651,805,960,1248,1320,633,337,7738,0.230098453,0.6378340370000001,0.07496483799999999,0.057102672,0.818362424,0.18163757600000002,6400.888397,VENTNOR,-38.459022,145.19073,0.030208952,0.989956804490724
2904,2904,2904,3922,1238,565,651,805,960,1248,1320,633,337,7738,0.230098453,0.6378340370000001,0.07496483799999999,0.057102672,0.818362424,0.18163757600000002,6400.888397,WIMBLEDON HEIGHTS,-38.480888,145.239905,0.030208952,0.989956804490724
2905,2905,2905,3923,64,26,27,40,63,121,129,41,9,519,0.233739837,0.634146341,0.087398374,0.044715447,0.822937626,0.177062374,440.89939019999997,RHYLL,-38.460584000000004,145.307964,0.002080822,0.9416904408016007
2906,2906,2906,3925,597,284,330,403,442,528,482,229,86,3384,0.20695102699999998,0.649605055,0.086887836,0.056556082,0.839616613,0.160383387,2510.8360190000008,CHURCHILL ISLAND,-38.499790000000004,145.337451,0.011849875,0.9876757746047119
2907,2907,2907,3925,597,284,330,403,442,528,482,229,86,3384,0.20695102699999998,0.649605055,0.086887836,0.056556082,0.839616613,0.160383387,2510.8360190000008,CAPE WOOLAMAI,-38.54338,145.340775,0.011849875,0.9876757746047119
2908,2908,2908,3925,597,284,330,403,442,528,482,229,86,3384,0.20695102699999998,0.649605055,0.086887836,0.056556082,0.839616613,0.160383387,2510.8360190000008,NEWHAVEN,-38.514776,145.357945,0.011849875,0.9876757746047119
2909,2909,2909,3925,597,284,330,403,442,528,482,229,86,3384,0.20695102699999998,0.649605055,0.086887836,0.056556082,0.839616613,0.160383387,2510.8360190000008,SAN REMO,-38.520564,145.37305700000005,0.011849875,0.9876757746047119
2910,2910,2910,3926,570,311,249,370,448,510,457,260,83,3242,0.181696279,0.665102246,0.085819645,0.06738183,0.862559242,0.137440758,2030.774891,BALNARRING BEACH,-38.388439,145.12448999999995,0.009584229,0.9882814500486872
2911,2911,2911,3926,570,311,249,370,448,510,457,260,83,3242,0.181696279,0.665102246,0.085819645,0.06738183,0.862559242,0.137440758,2030.774891,BALNARRING,-38.373497,145.126733,0.009584229,0.9882814500486872
2912,2912,2912,3926,570,311,249,370,448,510,457,260,83,3242,0.181696279,0.665102246,0.085819645,0.06738183,0.862559242,0.137440758,2030.774891,MERRICKS BEACH,-38.401152,145.10013999999995,0.009584229,0.9882814500486872
2913,2913,2913,3926,570,311,249,370,448,510,457,260,83,3242,0.181696279,0.665102246,0.085819645,0.06738183,0.862559242,0.137440758,2030.774891,MERRICKS NORTH,-38.353666,145.08415,0.009584229,0.9882814500486872
2914,2914,2914,3927,269,148,87,168,242,328,274,106,45,1667,0.207657365,0.651524984,0.082414017,0.058403634,0.8405315609999999,0.15946843900000002,1200.8341990000001,SOMERS,-38.383441999999995,145.147627,0.0056673290000000005,0.974973765918254
2915,2915,2915,3928,62,37,15,35,73,80,77,33,8,416,0.151193634,0.708222812,0.09549071599999999,0.045092837999999996,0.846354167,0.153645833,295.6644562,MAIN RIDGE,-38.400438,144.970958,0.001395387,0.9674059820105289
2916,2916,2916,3929,118,66,24,76,117,181,194,101,23,905,0.141676505,0.703659976,0.097992916,0.056670602,0.875746714,0.12425328599999999,520.6570247999998,FLINDERS,-38.473815,145.01628,0.002457238,0.9627563767739435
2917,2917,2917,3930,3779,2113,938,2236,2879,2318,2059,1135,444,17888,0.30301074,0.53993779,0.09202418,0.06502729,0.757143695,0.242856305,20696.14461,MOUNT ELIZA,-38.187263,145.089626,0.09767532300000001,0.9761885370861417
2918,2918,2918,3930,3779,2113,938,2236,2879,2318,2059,1135,444,17888,0.30301074,0.53993779,0.09202418,0.06502729,0.757143695,0.242856305,20696.14461,KUNYUNG,-38.191618,145.079095,0.09767532300000001,0.9761885370861417
2919,2919,2919,3931,3825,2262,2156,2890,3041,2959,3543,2318,999,23989,0.287612,0.564258013,0.08826282699999999,0.05986716,0.7661881690000001,0.23381183100000005,26306.085030000002,MORNINGTON,-38.238386,145.06419499999996,0.124151401,0.9984874603217523
2920,2920,2920,3933,182,158,80,137,179,184,113,52,18,1098,0.157084189,0.6950718690000001,0.0862423,0.061601643,0.891393443,0.10860655699999999,530.6930185,MOOROODUC,-38.237072,145.087375,0.0025046020000000003,0.9789062961892576
2921,2921,2921,3934,3974,1979,1227,2532,2892,2170,2074,1175,536,18548,0.268588943,0.57333409,0.090986491,0.067090476,0.784946237,0.215053763,19001.04288,MOUNT MARTHA,-38.302366,144.99487299999996,0.089675301,0.9787251328203833
2922,2922,2922,3936,1588,986,933,1183,1459,1620,1860,1007,367,11024,0.273993959,0.591834746,0.081067914,0.053103381,0.789994126,0.21000587399999998,10726.02324,ARTHURS SEAT,-38.35442800000001,144.949793,0.050621399000000004,0.9931706686565709
2923,2923,2923,3936,1588,986,933,1183,1459,1620,1860,1007,367,11024,0.273993959,0.591834746,0.081067914,0.053103381,0.789994126,0.21000587399999998,10726.02324,DROMANA,-38.333311,144.963564,0.050621399000000004,0.9931706686565709
2924,2924,2924,3936,1588,986,933,1183,1459,1620,1860,1007,367,11024,0.273993959,0.591834746,0.081067914,0.053103381,0.789994126,0.21000587399999998,10726.02324,SAFETY BEACH,-38.314903,144.9906,0.050621399000000004,0.9931706686565709
2925,2925,2925,3937,263,136,71,154,272,305,206,86,33,1524,0.174410293,0.661186562,0.098641887,0.065761258,0.866810655,0.133189345,925.7698356000001,RED HILL,-38.37014,145.012073,0.004369165,0.967890091895032
2926,2926,2926,3937,263,136,71,154,272,305,206,86,33,1524,0.174410293,0.661186562,0.098641887,0.065761258,0.866810655,0.133189345,925.7698356000001,RED HILL SOUTH,-38.382404,145.023052,0.004369165,0.967890091895032
2927,2927,2927,3938,383,224,201,299,346,502,528,266,83,2823,0.184081479,0.6895511129999999,0.077706526,0.048660882999999995,0.8665149790000001,0.133485021,1760.741796,MCCRAE,-37.990225,145.21956,0.00830981,0.9842597628648548
2928,2928,2928,3939,2218,1324,1384,1421,1829,2056,2200,1465,638,14524,0.220515104,0.650931493,0.07526163400000001,0.053291769,0.8288039420000001,0.171196058,11465.854379999999,BONEO,-38.398469,144.904098,0.054113027,0.9984808649902277
2929,2929,2929,3939,2218,1324,1384,1421,1829,2056,2200,1465,638,14524,0.220515104,0.650931493,0.07526163400000001,0.053291769,0.8288039420000001,0.171196058,11465.854379999999,CAPE SCHANCK,-38.464988,144.89998300000005,0.054113027,0.9984808649902277
2930,2930,2930,3939,2218,1324,1384,1421,1829,2056,2200,1465,638,14524,0.220515104,0.650931493,0.07526163400000001,0.053291769,0.8288039420000001,0.171196058,11465.854379999999,FINGAL,-38.425698,144.887086,0.054113027,0.9984808649902277
2931,2931,2931,3939,2218,1324,1384,1421,1829,2056,2200,1465,638,14524,0.220515104,0.650931493,0.07526163400000001,0.053291769,0.8288039420000001,0.171196058,11465.854379999999,ROSEBUD,-38.355261999999996,144.906239,0.054113027,0.9984808649902277
2932,2932,2932,3939,2218,1324,1384,1421,1829,2056,2200,1465,638,14524,0.220515104,0.650931493,0.07526163400000001,0.053291769,0.8288039420000001,0.171196058,11465.854379999999,ROSEBUD PLAZA,-38.35533,144.905978,0.054113027,0.9984808649902277
2933,2933,2933,3941,2120,1046,1137,1519,1562,1708,1806,962,307,12172,0.217472616,0.647252649,0.08121827400000001,0.05405646099999999,0.8348394020000001,0.16516059800000002,9230.85533,ST ANDREWS BEACH,-38.41506,144.823523,0.043564963,0.9900987015833733
2934,2934,2934,3941,2120,1046,1137,1519,1562,1708,1806,962,307,12172,0.217472616,0.647252649,0.08121827400000001,0.05405646099999999,0.8348394020000001,0.16516059800000002,9230.85533,RYE,-38.370692,144.824741,0.043564963,0.9900987015833733
2935,2935,2935,3941,2120,1046,1137,1519,1562,1708,1806,962,307,12172,0.217472616,0.647252649,0.08121827400000001,0.05405646099999999,0.8348394020000001,0.16516059800000002,9230.85533,TOOTGAROOK,-38.36815900000001,144.862455,0.043564963,0.9900987015833733
2936,2936,2936,3942,257,152,118,222,313,386,538,254,85,2313,0.185292695,0.6855345909999999,0.07256894,0.056603774,0.8575609759999999,0.142439024,1460.749637,BLAIRGOWRIE,-38.359004999999996,144.76851100000005,0.0068939990000000005,0.9717564040220285
2937,2937,2937,3943,113,61,63,111,147,281,489,262,84,1592,0.18125,0.689583333,0.081944444,0.047222222,0.864145658,0.135854342,970.7375,SORRENTO,-38.344297,144.73807,0.004581389,0.9281134662557697
2938,2938,2938,3944,33,14,16,15,35,107,188,89,18,510,0.140127389,0.766454352,0.053078556,0.040339703,0.867088608,0.132911392,315.5605096000001,PORTSEA,-38.338347,144.70928500000005,0.001489286,0.86578964911643
2939,2939,2939,3945,169,61,71,105,157,193,149,57,16,978,0.165763814,0.7172264359999999,0.061755146,0.055254605,0.867535288,0.13246471199999998,610.6728061000001,BELLVIEW,-37.970296999999995,145.155125,0.002882066,0.9699988423644235
2940,2940,2940,3945,169,61,71,105,157,193,149,57,16,978,0.165763814,0.7172264359999999,0.061755146,0.055254605,0.867535288,0.13246471199999998,610.6728061000001,JEETHO,-38.394683,145.741066,0.002882066,0.9699988423644235
2941,2941,2941,3945,169,61,71,105,157,193,149,57,16,978,0.165763814,0.7172264359999999,0.061755146,0.055254605,0.867535288,0.13246471199999998,610.6728061000001,KROWERA,-38.436892,145.674615,0.002882066,0.9699988423644235
2942,2942,2942,3945,169,61,71,105,157,193,149,57,16,978,0.165763814,0.7172264359999999,0.061755146,0.055254605,0.867535288,0.13246471199999998,610.6728061000001,LOCH,-38.369038,145.709149,0.002882066,0.9699988423644235
2943,2943,2943,3945,169,61,71,105,157,193,149,57,16,978,0.165763814,0.7172264359999999,0.061755146,0.055254605,0.867535288,0.13246471199999998,610.6728061000001,WOODLEIGH,-38.414251,145.640882,0.002882066,0.9699988423644235
2944,2944,2944,3946,33,20,18,16,23,42,28,10,8,209,0.16243654800000001,0.710659898,0.091370558,0.035532995,0.9285714290000001,0.071428571,65.67766497,BENA,-38.433031,145.722184,0.000309965,0.9805541646135093
2945,2945,2945,3950,889,513,478,518,615,667,593,329,190,4800,0.167117727,0.723500226,0.064050519,0.045331529,0.87483024,0.12516976,2765.665426,KORUMBURRA,-38.431929,145.823567,0.01305254,0.9931811071053473
2946,2946,2946,3950,889,513,478,518,615,667,593,329,190,4800,0.167117727,0.723500226,0.064050519,0.045331529,0.87483024,0.12516976,2765.665426,KORUMBURRA SOUTH,-38.459162,145.821233,0.01305254,0.9931811071053473
2947,2947,2947,3950,889,513,478,518,615,667,593,329,190,4800,0.167117727,0.723500226,0.064050519,0.045331529,0.87483024,0.12516976,2765.665426,KARDELLA SOUTH,-38.449366999999995,145.877524,0.01305254,0.9931811071053473
2948,2948,2948,3950,889,513,478,518,615,667,593,329,190,4800,0.167117727,0.723500226,0.064050519,0.045331529,0.87483024,0.12516976,2765.665426,STRZELECKI,-38.349278999999996,145.888176,0.01305254,0.9931811071053473
2949,2949,2949,3950,889,513,478,518,615,667,593,329,190,4800,0.167117727,0.723500226,0.064050519,0.045331529,0.87483024,0.12516976,2765.665426,WHITELAW,-38.435084,145.77778600000005,0.01305254,0.9931811071053473
2950,2950,2950,3951,195,90,55,105,166,194,135,48,10,1003,0.142088267,0.775026911,0.043057051,0.039827772000000004,0.911351351,0.08864864900000001,410.550592,FAIRBANK,-38.411503,145.935854,0.001937591,0.9639227035319503
2951,2951,2951,3951,195,90,55,105,166,194,135,48,10,1003,0.142088267,0.775026911,0.043057051,0.039827772000000004,0.911351351,0.08864864900000001,410.550592,ARAWATA,-38.394907,145.888218,0.001937591,0.9639227035319503
2952,2952,2952,3951,195,90,55,105,166,194,135,48,10,1003,0.142088267,0.775026911,0.043057051,0.039827772000000004,0.911351351,0.08864864900000001,410.550592,MOYARRA,-38.490367,145.74087600000001,0.001937591,0.9639227035319503
2953,2953,2953,3951,195,90,55,105,166,194,135,48,10,1003,0.142088267,0.775026911,0.043057051,0.039827772000000004,0.911351351,0.08864864900000001,410.550592,JUMBUNNA,-38.470573,145.77112,0.001937591,0.9639227035319503
2954,2954,2954,3951,195,90,55,105,166,194,135,48,10,1003,0.142088267,0.775026911,0.043057051,0.039827772000000004,0.911351351,0.08864864900000001,410.550592,KARDELLA,-38.426697,145.86689099999995,0.001937591,0.9639227035319503
2955,2955,2955,3951,195,90,55,105,166,194,135,48,10,1003,0.142088267,0.775026911,0.043057051,0.039827772000000004,0.911351351,0.08864864900000001,410.550592,KONGWAK,-38.518208,145.703644,0.001937591,0.9639227035319503
2956,2956,2956,3951,195,90,55,105,166,194,135,48,10,1003,0.142088267,0.775026911,0.043057051,0.039827772000000004,0.911351351,0.08864864900000001,410.550592,OUTTRIM,-38.493462,145.76771399999996,0.001937591,0.9639227035319503
2957,2957,2957,3951,195,90,55,105,166,194,135,48,10,1003,0.142088267,0.775026911,0.043057051,0.039827772000000004,0.911351351,0.08864864900000001,410.550592,RANCEBY,-38.37462,145.839244,0.001937591,0.9639227035319503
2958,2958,2958,3953,1576,813,778,861,1002,1036,1003,545,241,7855,0.140540541,0.7487179490000001,0.061122660999999995,0.04961885,0.89688716,0.10311284,3710.587734,KOOROOMAN,-38.467534,146.011056,0.017512095,0.9882821505685658
2959,2959,2959,3953,1576,813,778,861,1002,1036,1003,545,241,7855,0.140540541,0.7487179490000001,0.061122660999999995,0.04961885,0.89688716,0.10311284,3710.587734,LEONGATHA,-38.476151,145.946299,0.017512095,0.9882821505685658
2960,2960,2960,3953,1576,813,778,861,1002,1036,1003,545,241,7855,0.140540541,0.7487179490000001,0.061122660999999995,0.04961885,0.89688716,0.10311284,3710.587734,MARDAN,-38.478774,146.118977,0.017512095,0.9882821505685658
2961,2961,2961,3953,1576,813,778,861,1002,1036,1003,545,241,7855,0.140540541,0.7487179490000001,0.061122660999999995,0.04961885,0.89688716,0.10311284,3710.587734,MOUNT ECCLES,-38.361373,145.977791,0.017512095,0.9882821505685658
2962,2962,2962,3953,1576,813,778,861,1002,1036,1003,545,241,7855,0.140540541,0.7487179490000001,0.061122660999999995,0.04961885,0.89688716,0.10311284,3710.587734,LEONGATHA NORTH,-38.447916,145.951052,0.017512095,0.9882821505685658
2963,2963,2963,3953,1576,813,778,861,1002,1036,1003,545,241,7855,0.140540541,0.7487179490000001,0.061122660999999995,0.04961885,0.89688716,0.10311284,3710.587734,LEONGATHA SOUTH,-38.532315999999994,145.87643400000005,0.017512095,0.9882821505685658
2964,2964,2964,3953,1576,813,778,861,1002,1036,1003,545,241,7855,0.140540541,0.7487179490000001,0.061122660999999995,0.04961885,0.89688716,0.10311284,3710.587734,RUBY,-38.440221,145.919627,0.017512095,0.9882821505685658
2965,2965,2965,3953,1576,813,778,861,1002,1036,1003,545,241,7855,0.140540541,0.7487179490000001,0.061122660999999995,0.04961885,0.89688716,0.10311284,3710.587734,TRIDA,-38.315402,145.971875,0.017512095,0.9882821505685658
